post_time,likes,comments,shares,love,support,wow,haha,anger,sorry,words,has_image,fetched_time
18/01/2017 15:28:56,588,70,89,0,0,0,0,0,0,14,False,
17/01/2017 20:36:31,2544,380,504,0,0,0,0,0,0,34,False,
16/01/2017 17:15:51,1869,215,101,0,0,0,0,0,0,33,False,
15/01/2017 09:59:47,1469,418,181,0,0,0,0,0,0,57,False,
15/01/2017 09:30:47,7987,487,1132,0,0,0,0,0,0,12,False,
14/01/2017 12:30:12,3319,246,616,0,0,0,0,0,0,3,False,
12/01/2017 14:38:03,942,249,138,0,0,0,0,0,0,100,False,
12/01/2017 09:30:21,7050,298,608,0,0,0,0,0,0,22,False,
11/01/2017 16:08:54,4166,343,6375,0,0,0,0,0,0,13,False,
11/01/2017 13:51:48,738,74,61,0,0,0,0,0,0,17,False,
09/01/2017 10:00:49,13217,1433,3627,0,0,0,0,0,0,13,False,
08/01/2017 23:59:21,2866,383,246,0,0,0,0,0,0,29,False,
08/01/2017 12:03:25,4638,207,859,0,0,0,0,0,0,25,False,
07/01/2017 21:59:50,3984,510,441,0,0,0,0,0,0,67,False,
07/01/2017 12:28:32,1062,42,283,0,0,0,0,0,0,30,False,
06/01/2017 19:09:58,1740,535,1013,0,0,0,0,0,0,20,False,
06/01/2017 18:50:29,1287,473,652,0,0,0,0,0,0,12,False,
06/01/2017 11:22:28,5519,88,816,0,0,0,0,0,0,49,False,
05/01/2017 10:00:04,1847,1015,304,0,0,0,0,0,0,8,False,
04/01/2017 18:13:35,6566,1453,253,0,0,0,0,0,0,14,False,
04/01/2017 09:45:57,7356,593,194,0,0,0,0,0,0,8,False,
03/01/2017 11:11:52,2988,127,212,0,0,0,0,0,0,11,False,
02/01/2017 13:40:46,6598,335,2502,0,0,0,0,0,0,35,False,
02/01/2017 09:30:48,1196,214,268,0,0,0,0,0,0,27,False,
01/01/2017 21:00:50,3515,105,392,0,0,0,0,0,0,30,False,
01/01/2017 00:01:57,3940,196,247,0,0,0,0,0,0,15,False,
31/12/2016 18:43:15,1064,241,88,0,0,0,0,0,0,44,False,
30/12/2016 18:32:35,1011,122,73,0,0,0,0,0,0,16,False,
30/12/2016 11:42:37,1418,292,88,0,0,0,0,0,0,8,False,
30/12/2016 09:08:22,3468,832,560,0,0,0,0,0,0,50,False,
29/12/2016 16:55:58,1120,329,124,0,0,0,0,0,0,13,False,
29/12/2016 12:00:32,4765,138,1204,0,0,0,0,0,0,21,False,
28/12/2016 16:18:31,4701,582,410,0,0,0,0,0,0,31,False,
28/12/2016 10:30:01,1409,629,717,0,0,0,0,0,0,18,False,
28/12/2016 09:30:05,4238,221,376,0,0,0,0,0,0,8,False,
27/12/2016 15:01:48,2485,132,608,0,0,0,0,0,0,16,False,
27/12/2016 10:30:55,2607,54,329,0,0,0,0,0,0,29,False,
26/12/2016 17:09:43,2874,171,97,0,0,0,0,0,0,12,False,
26/12/2016 10:22:52,7928,513,6134,0,0,0,0,0,0,15,False,
25/12/2016 13:31:47,1333,119,584,0,0,0,0,0,0,28,False,
25/12/2016 10:00:04,6350,917,253,0,0,0,0,0,0,27,False,
25/12/2016 09:30:10,1523,451,189,0,0,0,0,0,0,20,False,
23/12/2016 15:00:24,5010,116,233,0,0,0,0,0,0,24,False,
22/12/2016 22:58:21,2999,543,0,0,0,0,0,0,0,139,True,
22/12/2016 09:30:24,2742,331,464,0,0,0,0,0,0,16,False,
21/12/2016 09:30:07,4762,1397,1897,0,0,0,0,0,0,33,False,
20/12/2016 16:46:44,1608,115,137,0,0,0,0,0,0,26,False,
20/12/2016 12:10:00,682,118,97,0,0,0,0,0,0,26,False,
20/12/2016 09:30:21,2903,209,63,0,0,0,0,0,0,41,False,
19/12/2016 19:10:27,1696,226,0,0,0,0,0,0,0,21,True,
19/12/2016 09:49:15,1396,332,57,0,0,0,0,0,0,24,False,
18/12/2016 18:30:13,2490,292,279,0,0,0,0,0,0,125,False,
18/12/2016 17:05:42,4819,113,1556,0,0,0,0,0,0,53,False,
18/12/2016 12:00:47,628,79,60,0,0,0,0,0,0,19,False,
15/12/2016 18:23:48,12732,881,2107,0,0,0,0,0,0,67,False,
15/12/2016 11:59:38,1136,91,121,0,0,0,0,0,0,46,False,
15/12/2016 09:30:06,1549,35,204,0,0,0,0,0,0,14,False,
14/12/2016 16:27:55,1885,747,127,0,0,0,0,0,0,33,False,
14/12/2016 13:39:24,1261,119,78,0,0,0,0,0,0,6,False,
14/12/2016 10:30:15,845,603,234,0,0,0,0,0,0,41,False,
14/12/2016 09:30:34,2562,87,626,0,0,0,0,0,0,5,False,
13/12/2016 13:30:22,8160,734,371,0,0,0,0,0,0,46,False,
13/12/2016 10:30:35,3102,230,115,0,0,0,0,0,0,15,False,
13/12/2016 09:30:25,2244,165,565,0,0,0,0,0,0,24,False,
12/12/2016 11:00:48,1338,87,172,0,0,0,0,0,0,24,False,
12/12/2016 10:32:44,1459,402,221,0,0,0,0,0,0,27,False,
12/12/2016 09:30:41,956,176,47,0,0,0,0,0,0,44,False,
11/12/2016 16:29:24,660,142,163,0,0,0,0,0,0,45,False,
11/12/2016 15:17:05,1107,275,214,0,0,0,0,0,0,24,False,
11/12/2016 09:30:51,1676,341,1605,0,0,0,0,0,0,22,False,
09/12/2016 20:22:40,1879,183,193,0,0,0,0,0,0,13,False,
09/12/2016 15:05:26,3288,140,44,0,0,0,0,0,0,10,False,
09/12/2016 11:24:37,4423,176,750,0,0,0,0,0,0,13,False,
09/12/2016 09:30:52,1824,777,195,0,0,0,0,0,0,133,False,
08/12/2016 20:46:24,1038,185,177,0,0,0,0,0,0,48,False,
08/12/2016 15:39:16,1176,99,0,0,0,0,0,0,0,27,True,
08/12/2016 12:46:00,1224,55,249,0,0,0,0,0,0,11,False,
08/12/2016 11:00:00,2686,401,821,0,0,0,0,0,0,20,False,
07/12/2016 09:30:55,3833,423,344,0,0,0,0,0,0,20,False,
06/12/2016 20:28:26,2584,309,218,0,0,0,0,0,0,41,False,
06/12/2016 16:36:20,2082,631,338,0,0,0,0,0,0,17,False,
06/12/2016 12:55:43,1556,448,520,0,0,0,0,0,0,10,False,
06/12/2016 09:30:14,1082,359,170,0,0,0,0,0,0,12,False,
05/12/2016 15:31:39,1568,57,168,0,0,0,0,0,0,45,False,
05/12/2016 12:35:03,8923,196,662,0,0,0,0,0,0,24,False,
05/12/2016 09:30:47,4145,168,535,0,0,0,0,0,0,57,False,
04/12/2016 21:34:49,1225,96,221,0,0,0,0,0,0,28,False,
04/12/2016 09:30:18,1205,412,701,0,0,0,0,0,0,25,False,
03/12/2016 21:16:43,1451,282,137,0,0,0,0,0,0,10,False,
03/12/2016 17:48:05,885,35,45,0,0,0,0,0,0,39,False,
02/12/2016 20:01:53,2907,160,187,0,0,0,0,0,0,43,False,
01/12/2016 14:20:15,11732,910,3664,0,0,0,0,0,0,16,False,
01/12/2016 11:12:44,6740,426,1181,0,0,0,0,0,0,44,False,
30/11/2016 09:30:32,1590,390,411,0,0,0,0,0,0,43,False,
29/11/2016 20:43:44,1243,158,54,0,0,0,0,0,0,34,False,
28/11/2016 19:30:57,1721,386,195,0,0,0,0,0,0,8,False,
28/11/2016 17:11:46,9450,639,1983,0,0,0,0,0,0,21,False,
28/11/2016 16:57:23,2658,125,755,0,0,0,0,0,0,21,False,
28/11/2016 12:09:47,957,463,104,0,0,0,0,0,0,50,False,
26/11/2016 16:11:37,1472,63,220,0,0,0,0,0,0,19,False,
26/11/2016 13:51:18,799,96,0,0,0,0,0,0,0,9,True,
25/11/2016 13:51:32,4507,597,449,0,0,0,0,0,0,33,False,
25/11/2016 11:51:26,665,103,61,0,0,0,0,0,0,24,False,
25/11/2016 11:23:41,2613,71,0,0,0,0,0,0,0,3,True,
24/11/2016 15:55:00,2900,324,158,0,0,0,0,0,0,8,False,
24/11/2016 12:44:37,1748,251,160,0,0,0,0,0,0,15,False,
23/11/2016 09:30:27,7226,77,5459,0,0,0,0,0,0,15,False,
22/11/2016 10:30:18,2041,75,246,0,0,0,0,0,0,138,False,
21/11/2016 11:10:23,2018,296,136,0,0,0,0,0,0,12,False,
20/11/2016 17:17:47,1814,532,653,0,0,0,0,0,0,29,False,
20/11/2016 15:21:26,653,74,157,0,0,0,0,0,0,55,False,
20/11/2016 12:41:08,1444,955,195,0,0,0,0,0,0,75,False,
20/11/2016 09:30:39,1125,69,453,0,0,0,0,0,0,15,False,
18/11/2016 21:46:37,2502,501,342,0,0,0,0,0,0,37,False,
18/11/2016 14:07:08,2810,747,1416,0,0,0,0,0,0,31,False,
18/11/2016 09:30:18,1869,98,166,0,0,0,0,0,0,59,False,
17/11/2016 19:34:00,3294,1222,220,0,0,0,0,0,0,34,False,
17/11/2016 12:04:14,18061,2090,10873,0,0,0,0,0,0,47,False,
16/11/2016 12:24:18,6373,1594,984,0,0,0,0,0,0,45,False,
16/11/2016 09:30:22,1487,967,373,0,0,0,0,0,0,55,False,
15/11/2016 21:42:53,3229,207,1005,0,0,0,0,0,0,19,False,
15/11/2016 11:05:31,3488,335,179,0,0,0,0,0,0,36,False,
15/11/2016 10:30:20,646,115,65,0,0,0,0,0,0,4,False,
15/11/2016 09:30:54,2179,760,280,0,0,0,0,0,0,35,False,
14/11/2016 21:35:54,998,41,182,0,0,0,0,0,0,43,False,
14/11/2016 17:19:51,1949,94,663,0,0,0,0,0,0,21,False,
14/11/2016 10:55:06,5486,194,383,0,0,0,0,0,0,7,False,
13/11/2016 20:05:31,3584,193,583,0,0,0,0,0,0,10,False,
13/11/2016 19:17:02,615,102,50,0,0,0,0,0,0,21,False,
13/11/2016 14:35:29,853,62,194,0,0,0,0,0,0,9,False,
13/11/2016 09:30:32,3788,398,542,0,0,0,0,0,0,20,False,
12/11/2016 18:00:45,7848,376,1288,0,0,0,0,0,0,18,False,
12/11/2016 14:46:41,799,331,234,0,0,0,0,0,0,29,False,
12/11/2016 13:26:31,2213,112,212,0,0,0,0,0,0,14,False,
11/11/2016 10:26:47,1878,105,167,0,0,0,0,0,0,17,False,
10/11/2016 22:12:56,1298,365,583,0,0,0,0,0,0,29,False,
10/11/2016 12:00:06,821,37,0,0,0,0,0,0,0,14,True,
10/11/2016 10:21:55,8540,361,2136,0,0,0,0,0,0,53,False,
10/11/2016 09:30:29,1218,165,132,0,0,0,0,0,0,10,False,
09/11/2016 18:05:41,1488,318,143,0,0,0,0,0,0,24,False,
09/11/2016 09:40:33,6617,219,916,0,0,0,0,0,0,1,False,
08/11/2016 12:49:46,2106,401,106,0,0,0,0,0,0,80,False,
08/11/2016 12:20:16,6131,485,358,0,0,0,0,0,0,12,False,
07/11/2016 14:52:21,2287,329,0,0,0,0,0,0,0,13,True,
07/11/2016 10:31:12,7347,954,925,0,0,0,0,0,0,20,False,
06/11/2016 18:32:56,752,225,182,0,0,0,0,0,0,34,False,
06/11/2016 08:44:30,2902,136,1364,0,0,0,0,0,0,29,False,
05/11/2016 20:46:34,579,23,49,0,0,0,0,0,0,36,False,
05/11/2016 14:31:50,1376,80,435,0,0,0,0,0,0,24,False,
04/11/2016 18:56:38,1026,70,127,0,0,0,0,0,0,23,False,
04/11/2016 09:30:07,2845,241,885,0,0,0,0,0,0,91,False,
03/11/2016 15:27:01,1775,64,0,0,0,0,0,0,0,7,True,
03/11/2016 09:30:52,871,260,50,0,0,0,0,0,0,6,False,
01/11/2016 13:11:45,1141,162,66,0,0,0,0,0,0,13,False,
31/10/2016 10:19:10,1640,313,155,0,0,0,0,0,0,105,False,
30/10/2016 12:36:05,2014,282,103,0,0,0,0,0,0,13,False,
30/10/2016 09:30:40,1396,470,225,0,0,0,0,0,0,83,False,
29/10/2016 18:40:53,1187,38,853,0,0,0,0,0,0,68,False,
29/10/2016 18:30:26,2294,121,95,0,0,0,0,0,0,63,False,
29/10/2016 12:08:03,2206,124,291,0,0,0,0,0,0,22,False,
28/10/2016 16:02:36,1900,115,182,0,0,0,0,0,0,44,False,
28/10/2016 10:44:04,7095,175,295,0,0,0,0,0,0,15,False,
28/10/2016 09:30:27,694,221,116,0,0,0,0,0,0,55,False,
27/10/2016 22:11:12,537,113,47,0,0,0,0,0,0,5,False,
27/10/2016 14:13:41,650,80,82,0,0,0,0,0,0,20,False,
26/10/2016 16:08:50,7235,214,450,0,0,0,0,0,0,12,False,
25/10/2016 18:55:01,2006,515,132,0,0,0,0,0,0,7,False,
24/10/2016 11:18:20,1621,72,269,0,0,0,0,0,0,15,False,
23/10/2016 18:32:54,1531,663,685,0,0,0,0,0,0,12,False,
23/10/2016 12:44:32,885,95,159,0,0,0,0,0,0,40,False,
22/10/2016 15:35:04,2336,379,650,0,0,0,0,0,0,15,False,
22/10/2016 14:55:28,1345,380,221,0,0,0,0,0,0,18,False,
21/10/2016 21:38:29,1000,289,320,0,0,0,0,0,0,83,False,
21/10/2016 09:30:38,521,32,39,0,0,0,0,0,0,24,False,
20/10/2016 11:08:37,3835,244,409,0,0,0,0,0,0,8,False,
19/10/2016 11:20:58,2218,277,283,0,0,0,0,0,0,132,False,
18/10/2016 21:07:39,5589,2259,548,0,0,0,0,0,0,9,False,
18/10/2016 15:26:38,348,42,0,0,0,0,0,0,0,11,True,
18/10/2016 10:05:02,1840,254,253,0,0,0,0,0,0,7,False,
17/10/2016 21:22:45,2516,661,1273,0,0,0,0,0,0,50,False,
17/10/2016 18:32:48,5647,1253,973,0,0,0,0,0,0,26,False,
17/10/2016 12:14:08,2258,887,602,0,0,0,0,0,0,65,False,
16/10/2016 11:45:27,1347,282,124,0,0,0,0,0,0,12,False,
14/10/2016 22:01:52,1389,350,84,0,0,0,0,0,0,3,False,
13/10/2016 19:07:26,1561,187,135,0,0,0,0,0,0,48,False,
13/10/2016 13:04:51,1581,76,136,0,0,0,0,0,0,45,False,
13/10/2016 09:30:46,1888,356,596,0,0,0,0,0,0,48,False,
12/10/2016 21:38:01,1957,141,184,0,0,0,0,0,0,28,False,
11/10/2016 09:30:26,1652,283,196,0,0,0,0,0,0,14,False,
11/10/2016 09:00:57,1345,146,212,0,0,0,0,0,0,25,False,
10/10/2016 21:03:07,2472,128,316,0,0,0,0,0,0,85,False,
10/10/2016 16:17:19,2832,121,268,0,0,0,0,0,0,59,False,
10/10/2016 11:30:43,7033,723,1154,0,0,0,0,0,0,6,False,
09/10/2016 20:00:06,3931,2498,4296,0,0,0,0,0,0,23,False,
09/10/2016 11:05:05,956,113,66,0,0,0,0,0,0,5,False,
08/10/2016 19:22:43,21305,1181,8892,0,0,0,0,0,0,80,False,
07/10/2016 11:58:58,6578,1141,1522,0,0,0,0,0,0,25,False,
06/10/2016 21:01:53,4295,1027,1344,0,0,0,0,0,0,16,False,
06/10/2016 17:11:39,1520,320,0,0,0,0,0,0,0,13,True,
05/10/2016 21:29:40,1128,115,53,0,0,0,0,0,0,30,False,
05/10/2016 18:41:49,1474,85,0,0,0,0,0,0,0,21,True,
05/10/2016 10:20:46,2957,130,719,0,0,0,0,0,0,15,False,
04/10/2016 17:45:03,2358,84,616,0,0,0,0,0,0,28,False,
02/10/2016 16:50:21,3271,283,136,0,0,0,0,0,0,25,False,
01/10/2016 20:00:28,1819,108,210,0,0,0,0,0,0,115,False,
01/10/2016 14:07:18,2957,218,142,0,0,0,0,0,0,10,False,
01/10/2016 10:30:38,1223,211,241,0,0,0,0,0,0,25,False,
30/09/2016 14:29:15,1617,156,491,0,0,0,0,0,0,156,False,
30/09/2016 09:30:57,3915,411,3743,0,0,0,0,0,0,51,False,
29/09/2016 18:37:35,2689,589,462,0,0,0,0,0,0,13,False,
28/09/2016 14:41:57,2771,223,164,0,0,0,0,0,0,8,False,
27/09/2016 17:13:37,4732,125,0,0,0,0,0,0,0,1,True,
27/09/2016 11:50:07,2495,52,95,0,0,0,0,0,0,21,False,
27/09/2016 09:30:42,2331,273,1356,0,0,0,0,0,0,26,False,
25/09/2016 17:19:41,9465,1105,1335,0,0,0,0,0,0,3,False,
23/09/2016 09:41:06,7749,2325,852,0,0,0,0,0,0,32,False,
22/09/2016 20:28:23,2318,206,158,0,0,0,0,0,0,91,False,
22/09/2016 10:38:32,2541,1581,3144,0,0,0,0,0,0,17,False,
21/09/2016 11:59:31,3270,775,207,0,0,0,0,0,0,4,False,
19/09/2016 13:38:56,1904,95,101,0,0,0,0,0,0,19,False,
19/09/2016 08:53:25,2753,317,239,0,0,0,0,0,0,58,False,
18/09/2016 21:46:34,2415,485,349,0,0,0,0,0,0,39,False,
18/09/2016 15:58:04,8518,270,0,0,0,0,0,0,0,27,True,
17/09/2016 18:45:58,4344,127,28,0,0,0,0,0,0,6,False,
17/09/2016 15:45:11,4368,549,1975,0,0,0,0,0,0,14,False,
16/09/2016 10:24:54,4590,924,1720,0,0,0,0,0,0,23,False,
15/09/2016 10:42:54,1422,272,219,0,0,0,0,0,0,47,False,
14/09/2016 14:59:58,8464,261,717,0,0,0,0,0,0,45,False,
14/09/2016 11:07:39,1310,863,1336,0,0,0,0,0,0,53,False,
13/09/2016 10:58:37,2943,437,570,0,0,0,0,0,0,18,False,
12/09/2016 17:04:05,862,60,142,0,0,0,0,0,0,11,False,
12/09/2016 13:10:45,1074,34,382,0,0,0,0,0,0,77,False,
12/09/2016 11:32:54,2060,291,2104,0,0,0,0,0,0,11,False,
11/09/2016 10:54:21,3983,227,8912,0,0,0,0,0,0,24,False,
11/09/2016 09:30:50,645,29,66,0,0,0,0,0,0,55,False,
10/09/2016 12:45:47,1854,270,229,0,0,0,0,0,0,12,False,
09/09/2016 13:59:42,825,92,51,0,0,0,0,0,0,31,False,
07/09/2016 15:17:31,1379,151,259,0,0,0,0,0,0,22,False,
06/09/2016 22:10:32,745,64,52,0,0,0,0,0,0,36,False,
06/09/2016 21:08:14,1292,149,119,0,0,0,0,0,0,7,False,
06/09/2016 15:08:53,4894,657,1554,0,0,0,0,0,0,152,False,
05/09/2016 23:40:34,1519,144,344,0,0,0,0,0,0,11,False,
05/09/2016 15:53:02,7492,239,0,0,0,0,0,0,0,161,True,
05/09/2016 12:00:24,666,54,61,0,0,0,0,0,0,23,False,
04/09/2016 20:33:18,1581,341,402,0,0,0,0,0,0,42,False,
04/09/2016 19:44:24,2260,64,0,0,0,0,0,0,0,164,True,
04/09/2016 10:55:45,3151,167,1306,0,0,0,0,0,0,23,False,
03/09/2016 18:10:52,1762,326,169,0,0,0,0,0,0,25,False,
02/09/2016 10:30:07,1417,218,194,0,0,0,0,0,0,28,False,
31/08/2016 16:31:34,5044,328,2071,0,0,0,0,0,0,74,False,
31/08/2016 13:42:02,1349,355,370,0,0,0,0,0,0,11,False,
31/08/2016 11:47:57,3893,226,0,0,0,0,0,0,0,120,True,
29/08/2016 09:30:53,3227,610,391,0,0,0,0,0,0,162,False,
28/08/2016 14:47:16,2755,190,525,0,0,0,0,0,0,14,False,
28/08/2016 13:57:19,6924,98,447,0,0,0,0,0,0,19,False,
28/08/2016 11:17:23,3506,104,279,0,0,0,0,0,0,10,False,
28/08/2016 09:30:01,3976,639,1086,0,0,0,0,0,0,4,False,
27/08/2016 21:12:51,4824,468,670,0,0,0,0,0,0,38,False,
26/08/2016 12:41:48,7174,477,7266,0,0,0,0,0,0,14,False,
25/08/2016 11:42:41,905,53,216,0,0,0,0,0,0,64,False,
24/08/2016 20:23:43,21363,1578,13592,0,0,0,0,0,0,50,False,
23/08/2016 15:49:10,3737,660,5412,0,0,0,0,0,0,24,False,
21/08/2016 10:20:28,4767,173,266,0,0,0,0,0,0,11,False,
19/08/2016 12:03:17,3129,356,1155,0,0,0,0,0,0,3,False,
17/08/2016 13:03:34,4281,206,1883,0,0,0,0,0,0,30,False,
17/08/2016 09:30:09,3282,653,497,0,0,0,0,0,0,59,False,
16/08/2016 12:16:44,17424,600,1952,0,0,0,0,0,0,10,False,
15/08/2016 10:13:44,3120,134,203,0,0,0,0,0,0,26,False,
14/08/2016 14:25:43,4510,285,1828,0,0,0,0,0,0,15,False,
14/08/2016 11:39:42,2019,220,183,0,0,0,0,0,0,13,False,
14/08/2016 09:30:37,1331,303,455,0,0,0,0,0,0,12,False,
12/08/2016 11:03:24,2790,355,152,0,0,0,0,0,0,124,False,
11/08/2016 11:59:04,1314,105,92,0,0,0,0,0,0,11,False,
11/08/2016 11:01:59,4086,511,2278,0,0,0,0,0,0,42,False,
10/08/2016 11:00:26,2699,1360,1521,0,0,0,0,0,0,85,False,
10/08/2016 09:30:39,3954,135,934,0,0,0,0,0,0,85,False,
09/08/2016 19:38:25,3025,550,257,0,0,0,0,0,0,136,False,
09/08/2016 09:30:26,3161,655,1264,0,0,0,0,0,0,17,False,
08/08/2016 12:30:38,6968,256,819,0,0,0,0,0,0,37,False,
05/08/2016 16:24:33,2776,285,1806,0,0,0,0,0,0,42,False,
05/08/2016 15:02:30,979,109,69,0,0,0,0,0,0,85,False,
04/08/2016 20:08:15,3745,230,294,0,0,0,0,0,0,108,False,
03/08/2016 16:25:34,2712,351,117,0,0,0,0,0,0,35,False,
03/08/2016 12:06:03,6851,1064,730,0,0,0,0,0,0,18,False,
03/08/2016 09:30:17,3844,1794,2755,0,0,0,0,0,0,7,False,
01/08/2016 20:09:53,2027,578,508,0,0,0,0,0,0,42,False,
01/08/2016 15:49:05,3733,305,890,0,0,0,0,0,0,34,False,
01/08/2016 10:40:39,3599,442,950,0,0,0,0,0,0,9,False,
31/07/2016 21:12:07,12336,212,1497,0,0,0,0,0,0,12,False,
31/07/2016 12:17:13,8601,587,1046,0,0,0,0,0,0,8,False,
30/07/2016 12:25:02,5157,656,3505,0,0,0,0,0,0,56,False,
29/07/2016 09:30:37,10884,398,7208,0,0,0,0,0,0,8,False,
28/07/2016 11:06:10,1661,485,505,0,0,0,0,0,0,21,False,
28/07/2016 09:30:06,917,165,241,0,0,0,0,0,0,67,False,
27/07/2016 18:09:36,3339,1420,2176,0,0,0,0,0,0,27,False,
26/07/2016 14:26:31,1667,224,697,0,0,0,0,0,0,12,False,
26/07/2016 11:29:47,548,98,142,0,0,0,0,0,0,12,False,
25/07/2016 11:31:32,3329,115,240,0,0,0,0,0,0,40,False,
25/07/2016 09:30:11,3189,1771,4243,0,0,0,0,0,0,59,False,
24/07/2016 21:03:14,1022,87,155,0,0,0,0,0,0,51,False,
24/07/2016 19:58:17,1856,426,351,0,0,0,0,0,0,26,False,
23/07/2016 12:48:54,1184,59,319,0,0,0,0,0,0,34,False,
22/07/2016 11:44:40,1384,626,342,0,0,0,0,0,0,27,False,
21/07/2016 11:07:49,6399,182,2640,0,0,0,0,0,0,8,False,
20/07/2016 09:30:43,4018,119,658,0,0,0,0,0,0,62,False,
19/07/2016 18:27:44,1786,907,334,0,0,0,0,0,0,32,False,
19/07/2016 09:00:01,5993,487,486,0,0,0,0,0,0,8,False,
18/07/2016 13:57:49,3030,1142,1415,0,0,0,0,0,0,15,False,
17/07/2016 10:42:33,4792,140,343,0,0,0,0,0,0,26,False,
15/07/2016 11:15:16,1891,283,547,0,0,0,0,0,0,22,False,
14/07/2016 09:30:53,2693,92,88,0,0,0,0,0,0,17,False,
13/07/2016 21:42:03,4233,1178,2259,0,0,0,0,0,0,26,False,
13/07/2016 12:32:31,1368,71,134,0,0,0,0,0,0,157,False,
12/07/2016 21:14:59,944,94,158,0,0,0,0,0,0,147,False,
12/07/2016 14:57:14,30148,1117,6243,0,0,0,0,0,0,16,False,
12/07/2016 09:45:42,2705,510,196,0,0,0,0,0,0,18,False,
11/07/2016 12:05:10,3307,595,3112,0,0,0,0,0,0,21,False,
10/07/2016 10:45:06,3000,169,158,0,0,0,0,0,0,11,False,
09/07/2016 13:17:48,1662,94,46,0,0,0,0,0,0,12,False,
07/07/2016 20:18:16,22075,1608,5852,0,0,0,0,0,0,22,False,
07/07/2016 12:12:39,4673,1750,1183,0,0,0,0,0,0,41,False,
07/07/2016 10:40:43,2646,606,148,0,0,0,0,0,0,15,False,
06/07/2016 12:12:54,13859,1413,5657,0,0,0,0,0,0,26,False,
06/07/2016 09:30:55,2711,1161,1424,0,0,0,0,0,0,64,False,
05/07/2016 22:08:29,3868,743,1202,0,0,0,0,0,0,21,False,
05/07/2016 09:30:31,8914,323,1968,0,0,0,0,0,0,35,False,
04/07/2016 11:26:05,1085,98,189,0,0,0,0,0,0,23,False,
02/07/2016 17:38:06,3554,1606,527,0,0,0,0,0,0,155,False,
01/07/2016 17:09:31,4304,233,736,0,0,0,0,0,0,12,False,
01/07/2016 12:45:58,1100,67,84,0,0,0,0,0,0,23,False,
30/06/2016 09:30:39,12612,1140,1884,0,0,0,0,0,0,6,False,
29/06/2016 18:02:13,6655,1798,1701,0,0,0,0,0,0,39,False,
28/06/2016 12:22:01,1929,177,391,0,0,0,0,0,0,91,False,
28/06/2016 09:50:02,1190,211,291,0,0,0,0,0,0,19,False,
27/06/2016 16:45:43,2372,75,1189,0,0,0,0,0,0,18,False,
27/06/2016 13:42:10,3038,396,391,0,0,0,0,0,0,10,False,
27/06/2016 09:38:43,1776,320,101,0,0,0,0,0,0,13,False,
26/06/2016 10:30:58,3946,165,275,0,0,0,0,0,0,12,False,
26/06/2016 09:30:27,2671,182,982,0,0,0,0,0,0,44,False,
25/06/2016 13:37:52,3931,755,1288,0,0,0,0,0,0,12,False,
24/06/2016 21:45:59,1315,258,92,0,0,0,0,0,0,49,False,
24/06/2016 09:30:58,1871,721,996,0,0,0,0,0,0,17,False,
23/06/2016 10:24:15,1366,324,673,0,0,0,0,0,0,25,False,
22/06/2016 17:07:28,5808,730,2271,0,0,0,0,0,0,48,False,
22/06/2016 13:47:21,5349,249,838,0,0,0,0,0,0,31,False,
22/06/2016 09:33:56,3763,163,286,0,0,0,0,0,0,68,False,
21/06/2016 09:30:30,1587,40,259,0,0,0,0,0,0,37,False,
20/06/2016 17:49:06,3147,179,156,0,0,0,0,0,0,13,False,
20/06/2016 12:00:48,1074,199,771,0,0,0,0,0,0,44,False,
20/06/2016 09:30:59,737,45,65,0,0,0,0,0,0,23,False,
19/06/2016 12:48:15,1752,318,623,0,0,0,0,0,0,17,False,
18/06/2016 22:40:29,1645,157,99,0,0,0,0,0,0,42,False,
18/06/2016 18:53:49,1610,245,198,0,0,0,0,0,0,14,False,
16/06/2016 15:04:06,4284,87,490,0,0,0,0,0,0,101,False,
15/06/2016 11:51:29,5519,255,3786,0,0,0,0,0,0,16,False,
14/06/2016 14:40:22,1513,196,293,0,0,0,0,0,0,61,False,
14/06/2016 11:51:40,2753,1168,537,0,0,0,0,0,0,35,False,
13/06/2016 21:38:15,1280,223,0,0,0,0,0,0,0,23,True,
12/06/2016 12:49:48,3037,100,157,0,0,0,0,0,0,47,False,
10/06/2016 09:34:01,1531,41,808,0,0,0,0,0,0,22,False,
08/06/2016 22:31:49,2303,268,414,0,0,0,0,0,0,58,False,
08/06/2016 22:08:17,2953,371,419,0,0,0,0,0,0,22,False,
08/06/2016 11:14:01,1461,83,137,0,0,0,0,0,0,32,False,
07/06/2016 12:43:30,1324,337,170,0,0,0,0,0,0,17,False,
06/06/2016 18:18:35,1765,1593,895,0,0,0,0,0,0,21,False,
05/06/2016 15:14:49,10906,424,1966,0,0,0,0,0,0,12,False,
04/06/2016 13:10:37,5447,81,258,0,0,0,0,0,0,12,False,
02/06/2016 16:06:54,2801,446,164,0,0,0,0,0,0,46,False,
01/06/2016 22:27:27,10115,380,200,0,0,0,0,0,0,158,False,
01/06/2016 16:46:37,3980,377,707,0,0,0,0,0,0,44,False,
01/06/2016 10:58:06,2060,113,482,0,0,0,0,0,0,56,False,
01/06/2016 09:35:02,3106,64,1332,0,0,0,0,0,0,19,False,
31/05/2016 09:30:09,5047,353,1401,0,0,0,0,0,0,194,False,
30/05/2016 20:23:52,2139,306,345,0,0,0,0,0,0,28,False,
30/05/2016 12:39:15,2483,165,419,0,0,0,0,0,0,10,False,
